#Table1
objid,ra,dec,u,g,r,i,z,class,redshift
1237648705129480906,218.849122135974,0.543322527580099,22.57808,21.80429,21.44127,21.91809,21.64047,QSO,2.887868
1237648705129612107,219.145021605555,0.46454584418574,23.49467,21.99479,22.00472,21.8217,21.99342,QSO,1.18197
1237648705129677727,219.354595496975,0.597059970618891,22.81082,21.8671,21.78306,21.74509,21.18517,QSO,3.0546
1237648705129743247,219.5071332999,0.594007260672661,22.48196,22.06034,21.95429,21.91427,21.21225,QSO,2.468796
1237648705129807919,219.581971176222,0.471852739321672,18.56313,18.53411,18.38498,18.37235,18.3623,QSO,1.257948
1237648705129808058,219.665185835745,0.441050803182729,19.29275,19.02275,18.92752,18.85194,18.76428,QSO,1.971239
1237648705129808129,219.560766923307,0.532876212635485,20.29242,20.15188,20.00614,19.87361,20.09233,QSO,1.443942
1237648705129808183,219.619977300806,0.608351421507054,20.8872,20.34818,20.19124,20.06744,19.99035,QSO,2.504597
1237648705129808361,219.595634612301,0.625235703274024,22.29965,21.66965,21.68853,21.44985,21.00273,QSO,2.33791
1237648705129874416,219.819002692223,0.559276696131263,23.02735,21.55981,21.61538,21.70485,21.50507,QSO,2.480008
1237648705130004902,220.020112039859,0.48913903001735,22.06909,21.46892,21.53779,21.19497,21.0234,QSO,2.210668
1237648705130070213,220.150265094898,0.444086117741815,19.74678,19.49753,19.36914,19.22758,19.06445,QSO,0.4847173
1237648705130070414,220.192407721149,0.427214863181697,24.07996,22.03628,20.59204,19.74066,19.21519,QSO,1.340718
1237648705130136121,220.418722531793,0.45614641310932,22.31616,21.30632,21.14211,21.10463,20.90825,QSO,5.917448
1237648705130266801,220.634205538444,0.515973369378753,19.89392,19.68053,19.31189,19.32434,19.25624,QSO,1.030383
1237648705130267150,220.605223545861,0.61589726544827,23.09219,22.42779,20.82669,19.8137,19.26223,QSO,1.369495
1237648705130332526,220.789716128592,0.600968664782094,21.56482,21.28532,21.06644,20.90212,20.68328,QSO,2.180283
1237648705130463500,221.145017021738,0.55149214841163,19.79781,19.46218,19.21656,18.98495,18.79487,QSO,2.036043
1237648705130529335,221.292471611406,0.623681828113894,21.72468,20.91899,20.65256,20.69473,20.79884,QSO,2.758866
1237648705130529625,221.251530501425,0.508162172558993,22.67457,21.72286,21.79094,21.69671,21.24132,QSO,2.232909
1237648705130594541,221.458130400819,0.513123419903133,20.34145,19.46127,19.34405,19.31212,19.14644,QSO,2.687418
1237648705130660300,221.530841617297,0.496505435732175,21.90159,21.37582,21.33222,21.26167,20.92185,QSO,2.297071
1237648705130660482,221.534466584644,0.522490605407386,24.2346,21.54114,21.10366,21.07882,20.59088,QSO,2.889643
1237648705130725494,221.643977315132,0.559221373700671,20.08222,19.95323,19.96156,19.70503,19.68052,QSO,1.685073
1237648705130725652,221.772778894125,0.614784430577234,20.34697,19.51531,18.89522,18.50234,18.32908,QSO,0.09536646
1237648705130725669,221.776900236479,0.546149656976827,19.69057,19.65916,19.43575,19.36756,19.39161,QSO,1.157825
1237648705130725794,221.759225157806,0.590782277909153,20.59509,20.42423,20.41045,20.28555,20.17602,QSO,1.518949
1237648705130791772,221.894109238231,0.614947446471605,22.35303,21.75713,21.80969,21.77929,21.7039,QSO,2.42253
1237648705130857009,221.986911975624,0.556029659504027,22.12722,20.33665,19.2562,19.00089,18.70244,QSO,0.265643
1237648705130857097,221.95933447782,0.603243824217674,21.56522,20.88215,20.87363,20.97401,20.61704,QSO,2.421811
1237648705130922540,222.215402154393,0.624208940950469,22.09449,21.71487,21.6934,21.67574,21.52342,QSO,2.418038
1237648705130922704,222.11493049717,0.58621796248024,22.77949,21.80082,21.79422,21.74469,21.41681,QSO,2.398432
1237648705130987808,222.30600614148,0.584125756510927,20.27285,20.06931,20.02314,19.97738,19.77596,QSO,2.092301
1237648705130988537,222.377813845098,0.568246838621038,23.74767,21.42573,20.89195,20.8694,20.60924,QSO,2.793087
1237648705131053308,222.440240520502,0.595371458834533,20.10439,19.89656,19.74322,19.53022,19.4974,QSO,1.586938
1237648705131053365,222.499868904477,0.540387339297973,19.5456,19.30174,19.28545,19.03486,18.92336,QSO,1.708234
1237648705131118731,222.652655608502,0.62341251347713,18.20361,18.04696,17.7736,17.79992,17.86788,QSO,1.078722
1237648705131119120,222.665403293796,0.551123881300281,21.94072,21.34143,20.71218,20.54959,20.4253,QSO,1.419192
1237648705131381067,223.193854124249,0.580688653657707,20.74413,20.16522,20.07071,20.08753,20.15155,QSO,2.536809
1237648705131381308,223.169528795949,0.470975997882709,22.57473,21.9985,21.98202,21.88744,21.7448,QSO,2.097781
1237648705131446315,223.322709012677,0.578090296345257,19.29648,18.97669,18.7908,18.60685,18.37464,QSO,2.161713
1237648705131446707,223.290115614327,0.56429120736374,21.2456,20.52563,20.66317,20.70104,20.42698,QSO,2.361929
1237648705131446720,223.315640873626,0.444848865196411,20.7089,20.53167,20.26344,20.26234,20.2655,QSO,1.157187
1237648705131446739,223.349102021857,0.466832562028844,21.1192,20.86548,20.6431,20.26945,20.12262,QSO,0.6453044
1237648705131447193,223.387560518825,0.495454011499299,23.47993,21.49317,19.8121,19.52899,18.96959,QSO,1.29961
1237648705131512115,223.52091424753,0.47301795774966,19.57044,18.82343,18.6608,18.62754,18.53756,QSO,2.66041
1237648705131512125,223.540610965928,0.598501882790134,20.81532,20.39302,20.31375,20.18207,19.8952,QSO,2.194455
1237648705131577456,223.698747883494,0.576752714140126,19.16534,19.11848,18.97712,18.67158,18.43072,QSO,1.91298
1237648705131643437,223.823651118673,0.597550280786001,21.34552,20.81655,20.65521,20.35419,20.24842,QSO,0.5767862
1237648705131643445,223.840874979343,0.566639996814361,21.44187,20.77621,20.68759,20.76886,20.2798,QSO,2.429863
1237648705131643939,223.860853128567,0.509125433403823,22.73194,22.11378,22.05996,22.14261,21.74159,QSO,0.8737459
1237648705131708531,223.965557396187,0.450941970398401,17.88149,17.45606,17.56832,17.51216,17.60666,QSO,0.6031489
1237648705131775131,224.180753912791,0.548258899434962,23.38865,22.3064,21.86678,22.50474,21.67532,QSO,2.185482
1237648705131905391,224.475163435083,0.610842155736738,20.54297,19.24832,18.96848,18.84281,18.67199,QSO,2.763567
1237648705131970757,224.49475946311,0.610996758777733,20.13393,19.85474,19.86768,19.87382,19.65319,QSO,0.7896954
1237648705132036200,224.742357006794,0.496412899431111,19.37655,19.09841,18.98511,18.71276,18.73387,QSO,1.614186
1237648705132036396,224.738021269824,0.547463963574444,20.29863,20.16718,20.14288,19.81426,19.6859,QSO,1.457687
1237648705132036398,224.739915025989,0.439437393540297,19.55025,19.23416,19.12857,18.88795,18.92883,QSO,1.520577
1237648705132101951,224.91282100681,0.515190656054752,20.09905,20.16731,20.10609,19.74304,19.66555,QSO,1.878537
1237648705132232813,225.139710161647,0.564910264818396,19.18425,18.51466,18.13073,18.13962,18.02939,QSO,2.422869
1237648705132233179,225.087876494186,0.622935158134999,21.4282,21.21799,20.23532,19.44202,19.01317,QSO,0.2169336
1237648705132233241,225.206730919656,0.50900569673512,22.00892,21.89261,21.89785,21.7883,21.7625,QSO,2.260162
1237648705132233263,225.226419065351,0.618485901911422,21.52642,21.05537,21.11043,20.97924,20.66268,QSO,2.218451
1237648705132298708,225.268167523441,0.60061319745477,21.53481,20.80997,20.86702,20.78304,20.39648,QSO,2.407241
1237648705132299020,225.3089660065,0.474047056775077,23.00505,22.02172,21.88848,22.11799,21.88198,QSO,2.522251
1237648705132430268,225.658291168418,0.469151632377422,23.44115,22.04451,21.68114,22.11373,21.42164,QSO,2.989857
1237648705132495260,225.826649774763,0.508380258623547,19.85831,19.38643,18.60684,18.18044,17.97211,QSO,0.2207147
1237648705132495659,225.737110793001,0.43433377414406,23.62986,21.88177,21.71107,21.61911,21.21052,QSO,2.341804
1237648705132560472,225.880140615658,0.61037111150642,24.51653,22.27988,21.04022,19.97799,19.76134,QSO,0.6888272
1237648705132560820,225.95140335641,0.458845108917355,20.6746,19.70805,19.16512,18.80488,18.49401,QSO,2.382519
1237648705132691576,226.250227252428,0.588250209252228,21.63036,19.9932,19.60433,19.45299,19.32696,QSO,3.247661
1237648705132757418,226.313437940464,0.452933087602965,20.13701,19.87881,19.47398,19.40137,19.34585,QSO,1.159178
1237648705132822964,226.554639148446,0.481907267215889,21.70799,19.30231,18.80614,18.65762,18.46119,QSO,3.364782
1237648705132823113,226.443235834055,0.492968072904676,21.2085,20.42784,20.48679,20.2736,20.00988,QSO,2.259438
1237648705132888168,226.62182796481,0.595329064636711,18.96363,18.67637,18.47234,18.41949,17.96547,QSO,0.3698131
1237648705132953678,226.79628436507,0.459315045065664,22.57666,22.32826,20.50265,19.5836,19.26659,QSO,0.6366752
1237648705132953722,226.833071514109,0.484743849525991,20.49705,19.36177,18.1833,17.79443,17.75035,QSO,0.1819558
1237648705132954093,226.820925524477,0.486141170594346,22.18804,21.4587,21.2219,20.75648,20.3936,QSO,0.7168593
1237648705133020289,227.02315843632,0.576446175747603,25.42948,21.73309,20.59356,20.43959,20.27205,QSO,3.638448
1237648705133151280,227.287325130507,0.492694309789851,22.75569,21.85555,21.71777,21.56996,21.42818,QSO,2.652826
1237648705133216327,227.46453562527,0.560435918491552,21.38189,20.75968,20.70017,20.59978,20.2413,QSO,0.7897035
1237648705133216930,227.338357338014,0.511150739319927,24.47419,24.06325,23.12501,19.9586,18.43251,QSO,0.9670413
1237648705133543943,228.097565936859,0.526478371517486,21.09217,20.70321,20.61345,20.69498,20.41539,QSO,2.343028
1237648705133675104,228.505544637387,0.49176234250862,21.35254,21.24639,21.21584,21.00082,20.60061,QSO,2.158842
1237648705133740232,228.548677649981,0.442182316668549,19.65751,19.36858,19.30917,19.07798,19.1785,QSO,1.504787
1237648705133740861,228.59622845594,0.502663197404373,23.04765,21.46399,21.35799,21.1898,21.01941,QSO,2.568762
1237648705133741305,228.628561097644,0.545375998734691,24.98551,22.72631,20.97996,19.96115,19.58387,QSO,1.531313
1237648705133871778,228.926861902836,0.451903631616184,22.44678,21.35209,21.54696,21.24132,21.10884,QSO,2.35117
1237648705133937369,228.977625468833,0.489096486603226,22.94726,21.65968,21.76316,21.85704,21.2265,QSO,2.368205
1237648705134002379,229.153300034788,0.494578554327171,20.28926,18.77177,17.80703,17.38362,17.17748,QSO,1.631819
1237648705134002684,229.242272001406,0.44066668862219,21.29212,20.77685,20.52038,20.07176,19.82444,QSO,0.6656614
1237648705134068848,229.392472104369,0.510138600370011,22.50364,20.36352,20.17582,20.17575,20.12254,QSO,3.039879
1237648705134264360,229.748781349192,0.477800776424781,19.74087,19.43342,19.37293,19.49396,19.55585,QSO,5.542955
1237648705134330513,229.874696842925,0.490875708858845,22.66566,22.14029,22.04664,22.11351,22.12008,QSO,0.9964011
1237648705134527315,230.387058008083,0.547849372025708,23.94514,21.85707,20.26355,19.40504,19.31896,QSO,4.551253
1237648705134723333,230.770771693089,0.497131223735102,20.4348,19.98588,19.98353,19.78408,19.70698,QSO,0.6436422
1237648705134724400,230.912519544873,0.545652971847189,24.70255,21.93052,20.76489,20.54558,20.44311,QSO,3.755641
1237648705134789183,231.033324614275,0.587106144404936,21.90151,21.00415,20.7947,20.64097,20.48734,QSO,2.30302
1237648705134854730,231.167136151316,0.547805841090289,19.81316,19.25466,18.89559,18.70218,18.54515,QSO,2.03823
1237648705134854995,231.20964839034,0.592843022133259,21.22155,20.66591,20.14551,19.77316,19.62874,QSO,1.41293
1237648705134919877,231.294212674734,0.442676455330918,17.46221,17.06691,16.87794,16.86131,16.725,QSO,0.8034984
1237648705135051394,231.551246835201,0.48659805441811,22.11819,21.3438,21.37374,21.32167,21.18766,QSO,2.288582
1237648705135117304,231.778426556175,0.596639974260444,25.39459,21.72383,21.38415,21.48266,21.07365,QSO,3.217728
1237648705135182404,231.927787350452,0.512997410529895,20.95691,20.05009,19.8266,19.71285,19.41239,QSO,2.573049
1237648705135182463,231.828541678563,0.466655408849303,20.71574,20.25249,19.76016,19.72027,19.38544,QSO,0.9986619
1237648705135312978,232.118085452005,0.425498617101872,18.77701,18.58197,18.51498,18.27264,18.24195,QSO,1.851836
1237648705135510026,232.665687662082,0.468435082049807,20.05021,19.69694,19.72971,19.70697,19.6512,QSO,0.6822163
1237648705135706553,233.114923462313,0.538282867548298,20.70135,20.27676,19.98084,19.99934,19.88226,QSO,1.243143
1237648705135706757,233.099393924878,0.491401170176314,21.62205,20.89857,21.0378,20.9611,20.45839,QSO,2.303109
1237648705135772417,233.186942071161,0.498513510290978,21.59982,20.81396,20.81013,20.76574,20.54615,QSO,2.323266
1237648705135903294,233.468611710344,0.460591567496944,21.50314,20.9357,20.84572,20.73576,20.50489,QSO,2.160939
1237648705135903336,233.569205021178,0.54007080437862,22.08857,21.29768,21.1836,21.11129,20.69705,QSO,2.754508
1237648705136034467,233.905009066452,0.503819478442336,21.56241,20.54186,20.19325,19.9869,19.55698,QSO,3.170777
1237648705136099607,233.957614115899,0.555080637375109,20.07035,19.61315,19.51001,19.32495,19.25387,QSO,0.656373
1237648705136296891,234.470192434187,0.509563654055152,25.03294,22.3352,20.94034,20.18119,19.86513,QSO,6.479132
1237648705136427233,234.796505065095,0.433531130461535,18.9181,18.59233,18.14826,17.98924,17.55648,QSO,0.2649675
1237648705136492894,234.868194335196,0.623418513934002,19.41497,19.23612,18.98149,18.7808,18.83568,QSO,1.475817
1237648705136558539,235.106038756661,0.530510387398434,19.44975,19.13386,19.0564,18.96998,18.95119,QSO,0.6846147
1237648705136558687,235.039892221887,0.623291149434996,21.46633,20.2806,20.09179,19.88282,19.681,QSO,2.704835
1237648705136624203,235.135703568993,0.513539115593022,21.53674,20.79015,20.46163,20.33318,19.72758,QSO,0.6866959
1237648705136689749,235.28882446287,0.443975039149551,21.29317,20.85573,20.35996,20.55695,20.32447,QSO,1.061074
1237648705136690215,235.39970363449,0.625792936341877,23.1928,21.15729,20.84068,20.70345,21.01852,QSO,3.142076
1237648705136951666,235.910077130051,0.46237913356358,20.73428,20.16768,19.97062,19.97089,19.82733,QSO,2.508291
1237648705137082855,236.293905537241,0.602705494427034,22.45383,19.74505,19.20329,19.02528,19.02444,QSO,3.307334
1237648705137147931,236.315730461151,0.543129399424683,19.35567,19.16674,18.83053,18.74405,18.61226,QSO,0.8236775
1237648705137147941,236.318133708976,0.459681276677047,23.72617,21.23347,20.54628,20.44987,20.66114,QSO,3.046478
1237648705137148686,236.443904826182,0.557943788386905,21.73849,21.00447,20.80765,20.88912,20.47366,QSO,2.475392
1237648705137213912,236.555068516523,0.610201028066371,20.07096,19.48139,18.69717,18.37216,17.92672,QSO,0.3151511
1237648705137214203,236.56749068869,0.604064451293716,22.48961,21.01339,20.79623,20.55676,20.29111,QSO,2.806612
1237648705137214306,236.483659960087,0.567093247755492,24.35359,21.44835,20.82887,20.6415,20.29799,QSO,3.16131
1237648705137214655,236.468623655778,0.553350696949722,22.77702,23.51471,21.19563,19.75294,19.139,QSO,1.498381
1237648705137344778,236.76355741246,0.494832549759007,20.47266,19.78334,18.91002,18.57755,18.12602,QSO,0.2820409
1237648705137475851,237.071396286412,0.519230751996943,19.58004,19.16703,18.81772,18.7305,18.61304,QSO,1.041511
1237648705137475904,237.097193460488,0.53671218931266,21.00277,19.95352,18.86344,18.48438,18.11583,QSO,0.2523679
1237648705137803614,237.831600508474,0.43699346383043,19.76628,19.37177,19.25129,19.02684,19.05373,QSO,1.574496
1237648705138000038,238.372817224205,0.488823123078655,19.09257,18.57911,18.60943,18.46318,18.22142,QSO,2.271902
1237648705138262058,238.890375888845,0.60204941784811,19.53435,19.4037,19.27769,18.94239,18.88254,QSO,1.776274
1237648705138393450,239.186792473881,0.450086275979257,19.68313,19.41912,19.26556,19.12266,19.17377,QSO,1.484507
1237648705138983640,240.575523046008,0.635382573060947,20.85291,20.36891,20.15977,19.86288,19.81873,QSO,1.531501
1237648705139114030,240.826099503538,0.555554647736482,19.29778,18.97801,18.54162,18.38514,18.28092,QSO,1.225831
1237648705139246353,241.181090068888,0.528231622298737,24.40538,24.10072,22.47557,21.74704,21.89128,QSO,0.7861298
1237648705139246437,241.231009191145,0.501402546038903,18.86597,18.69286,17.74234,17.33482,18.94158,QSO,1.084949
1237648705139376361,241.417795414518,0.434172482503421,24.45052,23.33488,21.89742,20.49168,19.66243,QSO,0.5294838
1237648705139376600,241.501123929676,0.453257904099214,22.53841,21.73117,20.55525,21.36965,21.63232,QSO,2.000884
1237648705139835162,242.575383755281,0.475775978113969,19.02813,18.92441,18.51377,18.44809,18.54937,QSO,1.233357
1237648705139835507,242.555566598934,0.519417159267613,20.24706,19.48689,18.38991,17.84792,17.5358,QSO,0.2057844
1237648705139901062,242.698565166473,0.608888885350926,19.54141,19.21008,18.98447,18.86052,18.65671,QSO,2.152367
1237648705139966533,242.860306306336,0.43021196138255,20.26573,19.74848,19.50542,19.3014,19.27069,QSO,1.505476
1237648705140097318,243.172023162808,0.631073133267631,19.05902,18.55936,17.95519,17.43674,17.3192,QSO,0.1747584
1237648705140621880,244.324321004477,0.474238612358875,19.54267,19.33005,19.08215,18.75826,18.50862,QSO,1.944339
1237648705140687491,244.521268507509,0.476778401020107,19.76154,19.24587,19.00821,19.10731,18.8095,QSO,0.7859076
1237648705140752912,244.585013667891,0.432379144593924,19.63787,19.6621,19.22612,19.11773,19.19948,QSO,1.411681
1237648705141014904,245.266612119261,0.484971074315941,19.02958,18.80485,18.71045,18.49107,18.43086,QSO,1.68279
1237648705141408391,246.06364684956,0.547531302485738,19.80318,19.18771,18.90898,18.85831,18.70392,QSO,0.9519837
1237648705141539915,246.3663650619,0.509564788253887,22.20618,20.23057,19.93142,19.87601,19.83853,QSO,2.990767
1237648705142063758,247.621269216903,0.438947844104299,19.61352,19.15331,18.62882,18.46529,17.97642,QSO,0.3290035
1237648705142260063,248.087788190875,0.491808105753355,19.38302,19.22918,18.96205,18.81437,18.8061,QSO,1.41001
1237648705142850600,249.477194367214,0.547463305058732,19.93042,19.62223,19.38896,18.91397,18.7663,QSO,1.918669
1237648705650688199,183.046616622132,0.97037772035167,21.09418,20.48534,20.34441,20.47342,20.35803,QSO,2.680969
1237648705650688201,183.062529082714,0.877011717018954,21.44111,20.71413,20.72478,20.81473,20.30612,QSO,2.345191
1237648705650688476,183.126209176677,1.04396204482193,23.28661,21.08964,20.13191,19.34707,19.01236,QSO,0.5414677
1237648705650753755,183.209976207261,0.860221441789196,20.98749,20.25574,19.50524,19.36147,18.83062,QSO,0.307511
1237649918968332400,21.0999607960207,13.7237279675822,19.49889,19.19319,18.75828,18.56978,18.29636,QSO,0.2555044
1237649918968332557,21.1782772887046,13.708177850238,21.51269,20.94736,20.96025,20.80889,20.40691,QSO,2.458555
1237649918968397933,21.2467420055989,13.7423040858665,19.84097,19.25501,18.86341,18.72649,18.66473,QSO,1.319609
1237649918968529142,21.4917630801421,13.5912419032684,21.39858,20.65028,20.46881,20.32914,20.0789,QSO,2.15839
1237649918968529159,21.5246247009852,13.6386478919999,21.28945,20.83125,20.37151,20.0191,19.72929,QSO,1.851446
1237649918968595044,21.7772481569747,13.6154661276888,23.24394,21.56605,21.44746,21.14188,20.89855,QSO,2.421837
1237649918968659994,21.873388793583,13.6619413885473,18.57647,18.34323,18.36593,18.48586,18.40413,QSO,0.8577651
1237649918968725772,22.0880870877396,13.6075605968986,20.27891,20.30598,20.15342,19.8081,19.55911,QSO,1.836043
1237649918968857034,22.3673447597038,13.6223255514171,22.98821,21.6158,20.90778,19.87156,19.42921,QSO,0.5615944
1237649918968922442,22.5235927526799,13.6047980717778,22.61539,21.24575,20.26487,20.63626,20.50716,QSO,0.02320892
1237649918969053455,22.7340841783274,13.6806941880396,21.81339,21.00274,20.73857,20.68959,20.37106,QSO,0.8746097
1237649918969053463,22.7452304860515,13.4887334200962,21.65633,21.10953,20.95482,20.89136,20.97645,QSO,1.266961
1237649918969053468,22.7721075468661,13.6650126778711,20.19228,20.0363,19.89257,19.54972,19.48346,QSO,1.897278
1237649918969184538,23.0440632829758,13.5062697092907,23.34026,21.40344,21.24337,21.21752,20.75119,QSO,2.42546
1237649918969184702,23.1377196575138,13.4656233325045,25.54453,21.34175,21.0719,21.14818,21.14236,QSO,3.22536
1237649918969249914,23.2428141825391,13.5660356841042,19.04831,18.73937,18.46501,18.27913,17.83813,QSO,0.3948658
1237649918969315368,23.3941274272763,13.5414121942648,18.81678,18.55961,18.26237,18.12642,17.77408,QSO,0.3984252
1237649918969315601,23.4486440739043,13.5224487298879,20.07412,19.95785,19.89078,19.75349,19.47567,QSO,2.026911
1237649918969315778,23.3876427099776,13.5434903815919,23.67034,21.26443,21.03053,21.05303,21.25658,QSO,2.923686
1237649918969381140,23.5522545679136,13.4990956359869,20.65029,20.32134,20.09373,20.01682,20.16334,QSO,3.114437
1237649918969381157,23.6113358077178,13.5977605521265,21.17692,20.52955,20.50705,20.48003,20.28137,QSO,2.355849
1237649918969446536,23.7315222982647,13.5737589949814,20.17039,19.90882,19.88568,19.54197,19.67029,QSO,1.647773
1237649918969446620,23.6649793273572,13.5779117934796,21.74562,21.14721,21.12469,21.04493,20.64068,QSO,2.054883
1237649918969446662,23.7543283240571,13.4835436750468,21.13567,20.3935,20.51014,20.52298,20.37217,QSO,2.354783
1237649918969511962,23.8631702628737,13.4882775766349,18.91926,18.95518,18.68492,18.72724,18.81737,QSO,1.316978
1237649918969512148,23.9495870069843,13.5833210001913,21.88999,20.84719,21.03976,21.04018,20.67033,QSO,2.299785
1237649918969577482,23.9435170414653,13.4614617589837,19.02018,18.70032,18.6075,18.39635,18.43465,QSO,1.594976
1237649918969577699,23.9723963673258,13.4740517384384,20.32198,20.28396,20.25091,19.93636,19.76714,QSO,1.816112
1237649918969643237,24.173229078932,13.5075744195523,21.83526,21.43609,21.33008,21.34793,20.95351,QSO,0.9077361
1237649918969840009,24.647856662633,13.4341250146075,22.12364,21.17096,21.08643,20.93709,20.8336,QSO,2.59516
1237649918969905246,24.7413643530195,13.4007922590189,19.90777,19.39539,18.87073,18.75767,18.59468,QSO,1.085477
1237649918969905249,24.747230642402,13.3522760046339,19.08875,18.87859,18.28186,17.89412,17.68338,QSO,0.2433957
1237649918969905274,24.8259701642074,13.3170983730285,20.17916,19.88593,19.42598,19.02218,18.90895,QSO,0.2335133
1237649918969905437,24.7321611256493,13.4114214522074,23.22207,22.10152,22.07694,22.02727,22.70674,QSO,2.395176
1237649918969970765,25.0043170534931,13.4643079614452,18.07484,18.02114,17.62386,17.52535,17.52093,QSO,1.297421
1237649918969970870,24.8946757825398,13.4682011942967,20.43002,20.0754,19.81363,19.45769,19.20788,QSO,1.878959
1237649918970036290,25.1171762574464,13.3890931338337,17.95691,17.60577,17.59757,17.42985,17.33805,QSO,0.4924303
1237649918970101936,25.2296312351637,13.4427300143335,20.21302,19.93574,19.62457,19.56278,19.32823,QSO,1.004572
1237649918970102062,25.2689831746764,13.4752291885743,21.35068,20.89769,20.80873,20.78581,20.40491,QSO,2.151722
1237649918970102255,25.2885295649664,13.3915816598447,22.63454,21.62669,20.17515,20.06198,20.05086,QSO,3.841618
1237649918970167634,25.3357183313299,13.3961800973859,22.70096,22.11029,21.91473,21.84404,21.19171,QSO,2.083979
1237649918970233019,25.5122353000839,13.343332694625,20.27254,20.22335,19.85748,19.86972,19.7687,QSO,1.090258
1237649918970233154,25.5270247773946,13.4492356292192,22.34064,21.71007,21.77798,21.5427,21.08833,QSO,1.810559
1237649918970364084,25.9152461812664,13.3628988818718,19.58504,19.55302,19.32898,19.30667,19.29126,QSO,1.234904
1237649918970364139,25.8373666929218,13.4082792002854,20.74174,20.16458,19.9187,19.72815,19.62283,QSO,1.736946
1237649918970429592,26.0004089352259,13.2088135973203,19.49992,19.07911,18.6233,18.3678,17.90728,QSO,0.2891846
1237649918970429713,25.9532115850565,13.3868994261254,20.44439,20.47099,20.28491,20.28787,20.45316,QSO,1.123814
1237649918970495089,26.1087235154501,13.3925913132502,23.11765,19.73172,19.35978,19.24837,19.22381,QSO,3.085539
1237649918970495228,26.117428199357,13.328545416527,21.61434,20.1877,19.92519,19.74266,19.59234,QSO,2.79848
1237649918970626335,26.3940224975332,13.1982817048717,22.06209,21.1785,21.10458,20.8616,20.72254,QSO,0.8527604
1237649918970626374,26.4071367023439,13.1880112536489,23.1277,21.69186,21.56377,21.60264,21.25319,QSO,0.6385936
1237649918970691668,26.5986254163521,13.1864010626022,19.41636,19.153,18.89228,18.89032,18.99654,QSO,1.199703
1237649918970757372,26.7490576616684,13.2293288201539,21.04136,20.39777,20.29933,20.32538,20.45006,QSO,2.381661
1237649918970822893,26.987828133999,13.2984474376456,19.50312,19.34043,19.44499,19.3155,19.41257,QSO,1.558779
1237649918970823228,26.9481658372025,13.1271673643609,22.85882,20.90054,20.57306,20.40156,20.04298,QSO,2.977247
1237649918970953967,27.1850544641954,13.1446963074697,23.72728,22.99655,20.80631,19.81095,19.35651,QSO,1.267517
1237649918971019531,27.40633143453,13.156726761592,21.65807,20.16095,19.83834,19.79757,19.7088,QSO,2.976502
1237649918971150400,27.7598942518233,13.2203923001149,23.57265,21.00452,20.76333,20.56139,21.24696,QSO,2.950894
1237649918971215985,27.7860957199655,13.2124526899259,19.29099,18.92544,18.67817,18.68268,18.57193,QSO,0.9238315
1237649918971216040,27.8645623534026,13.2367399307061,19.75576,19.57682,19.24147,19.12533,19.1172,QSO,1.356622
1237649918971216223,27.803381243973,13.2132856404824,21.18296,20.55357,20.36924,20.20343,19.97374,QSO,2.310825
1237649918971216448,27.8781526719507,13.1000456996549,22.99553,21.5057,20.42978,19.50955,19.04227,QSO,0.5071709
1237649918971281507,28.010509021133,13.1139008114272,20.16919,19.19535,18.95437,18.84554,18.74366,QSO,2.74984
1237649918971347069,28.1757844741759,13.0175376675388,20.53511,19.86328,19.55219,19.51753,19.18247,QSO,2.253169
1237649918971478312,28.486790700554,12.9752117547223,21.36193,20.56595,19.97625,19.71377,19.36987,QSO,2.045807
1237649918971543646,28.5490001427613,13.0303632111314,19.49236,19.01968,18.36468,17.89604,17.69845,QSO,0.2189555
1237649918971543704,28.6841941023125,13.0132484897615,19.95581,19.29372,19.20537,19.12573,18.91719,QSO,2.287001
1237649918971609366,28.7922128813003,13.1137515719111,21.22137,20.38262,20.51676,20.30935,20.40829,QSO,2.245925
1237649918971674944,28.9583437816186,12.9251601963816,21.50286,20.82548,20.79823,20.65248,20.18845,QSO,2.227164
1237649918971740498,28.9998300927613,12.9617928327743,22.68909,21.44913,21.4245,21.447,21.04798,QSO,2.475971
1237649918971871501,29.4081565983817,12.9681103865658,21.63967,20.91028,20.87517,20.55633,20.6797,QSO,0.5537972
1237649918972068012,29.9076263518907,13.0062804997014,19.97713,19.70088,19.59658,19.41839,19.26759,QSO,2.04178
1237649918972068180,29.800266462152,13.0168010407911,23.23405,21.60225,20.6967,20.24061,19.57321,QSO,0.6863763
1237649918972199188,30.1283325724258,12.8167263818482,21.97425,20.88884,20.729,20.49575,20.02098,QSO,2.271651
1237649918972264659,30.2642219450501,12.9656434870567,19.33166,18.96979,18.60502,18.54461,18.34545,QSO,0.9916852
1237649918972330122,30.4834805545867,12.8423967677558,20.32455,19.84808,19.38219,19.24187,19.07877,QSO,1.14764
1237649918972330225,30.4973299794198,12.7739081094166,21.65482,20.92786,20.72599,20.66229,20.58628,QSO,0.9507535
1237649918972461150,30.7338012360688,12.8244494023355,19.41821,19.04386,18.4175,18.31684,18.30421,QSO,1.343429
1237649918972461199,30.8080250315726,12.7841161967658,19.11411,19.00554,18.84369,18.55725,18.46639,QSO,1.858972
1237649918972657820,31.2170259252308,12.8234984957575,19.76592,19.47082,19.25298,18.95562,19.01645,QSO,1.568591
1237649918972723386,31.3857581793904,12.7699152915622,19.12023,18.85481,18.47318,18.29719,18.19885,QSO,1.398741
